timesteps,nodes,techs,sink_use_equals
2019-01-16 11:00:00,netherlands,demand_power,16836000.0
2019-01-16 12:00:00,netherlands,demand_power,16894000.0
2019-01-16 13:00:00,netherlands,demand_power,16881000.0
2019-01-16 14:00:00,netherlands,demand_power,16797000.0
2019-01-16 15:00:00,netherlands,demand_power,16933000.0
2019-01-16 16:00:00,netherlands,demand_power,17542000.0
2019-01-16 17:00:00,netherlands,demand_power,16766000.0
2019-01-16 18:00:00,netherlands,demand_power,16143000.0
2019-01-16 19:00:00,netherlands,demand_power,15381000.0
2019-01-16 20:00:00,netherlands,demand_power,14561000.0
2019-01-16 21:00:00,netherlands,demand_power,13547000.0
2019-01-16 22:00:00,netherlands,demand_power,12670000.0
2019-01-16 23:00:00,netherlands,demand_power,12095000.0
2019-01-17 00:00:00,netherlands,demand_power,11717000.0
2019-01-17 01:00:00,netherlands,demand_power,11467000.0
2019-01-17 02:00:00,netherlands,demand_power,11398000.0
2019-01-17 03:00:00,netherlands,demand_power,11520000.0
2019-01-17 04:00:00,netherlands,demand_power,12017000.0
2019-01-17 05:00:00,netherlands,demand_power,13393000.0
2019-01-17 06:00:00,netherlands,demand_power,15411000.0
2019-01-17 07:00:00,netherlands,demand_power,16721000.0
2019-01-17 08:00:00,netherlands,demand_power,17077000.0
2019-01-17 09:00:00,netherlands,demand_power,17111000.0
2019-01-17 10:00:00,netherlands,demand_power,17105000.0
2019-01-17 11:00:00,netherlands,demand_power,16753000.0
2019-01-17 12:00:00,netherlands,demand_power,16627000.0
2019-01-17 13:00:00,netherlands,demand_power,16511000.0
2019-01-17 14:00:00,netherlands,demand_power,16778000.0
2019-01-17 15:00:00,netherlands,demand_power,17100000.0
2019-01-17 16:00:00,netherlands,demand_power,17788000.0
2019-01-17 17:00:00,netherlands,demand_power,17204000.0
2019-01-17 18:00:00,netherlands,demand_power,16675000.0
2019-01-17 19:00:00,netherlands,demand_power,15826000.0
2019-01-17 20:00:00,netherlands,demand_power,14914000.0
2019-01-17 21:00:00,netherlands,demand_power,13880000.0
2019-01-17 22:00:00,netherlands,demand_power,13006000.0
2019-01-17 23:00:00,netherlands,demand_power,12395000.0
2019-01-18 00:00:00,netherlands,demand_power,12035000.0
2019-01-18 01:00:00,netherlands,demand_power,11754000.0
2019-01-18 02:00:00,netherlands,demand_power,11681000.0
2019-01-18 03:00:00,netherlands,demand_power,11784000.0
2019-01-18 04:00:00,netherlands,demand_power,12269000.0
2019-01-18 05:00:00,netherlands,demand_power,13631000.0
2019-01-18 06:00:00,netherlands,demand_power,15662000.0
2019-01-18 07:00:00,netherlands,demand_power,16910000.0
2019-01-18 08:00:00,netherlands,demand_power,17103000.0
2019-01-18 09:00:00,netherlands,demand_power,16750000.0
2019-01-18 10:00:00,netherlands,demand_power,16270000.0
2019-01-18 11:00:00,netherlands,demand_power,15890000.0
2019-01-18 12:00:00,netherlands,demand_power,16073000.0
2019-01-18 13:00:00,netherlands,demand_power,16246000.0
2019-01-18 14:00:00,netherlands,demand_power,16415000.0
2019-01-18 15:00:00,netherlands,demand_power,16654000.0
2019-01-18 16:00:00,netherlands,demand_power,17425000.0
2019-01-18 17:00:00,netherlands,demand_power,16869000.0
2019-01-18 18:00:00,netherlands,demand_power,16280000.0
2019-01-18 19:00:00,netherlands,demand_power,15507000.0
2019-01-18 20:00:00,netherlands,demand_power,14600000.0
2019-01-18 21:00:00,netherlands,demand_power,13693000.0
2019-01-18 22:00:00,netherlands,demand_power,13024000.0
2019-01-18 23:00:00,netherlands,demand_power,12515000.0
2019-01-19 00:00:00,netherlands,demand_power,12007000.0
2019-01-19 01:00:00,netherlands,demand_power,11627000.0
2019-01-19 02:00:00,netherlands,demand_power,11481000.0
2019-01-19 03:00:00,netherlands,demand_power,11403000.0
2019-01-19 04:00:00,netherlands,demand_power,11588000.0
2019-01-19 05:00:00,netherlands,demand_power,12090000.0
2019-01-19 06:00:00,netherlands,demand_power,12964000.0
2019-01-19 07:00:00,netherlands,demand_power,14016000.0
2019-01-19 08:00:00,netherlands,demand_power,14684000.0
2019-01-19 09:00:00,netherlands,demand_power,14699000.0
2019-01-19 10:00:00,netherlands,demand_power,14377000.0
2019-01-19 11:00:00,netherlands,demand_power,13998000.0
2019-01-19 12:00:00,netherlands,demand_power,13743000.0
2019-01-19 13:00:00,netherlands,demand_power,13721000.0
2019-01-19 14:00:00,netherlands,demand_power,13943000.0
2019-01-19 15:00:00,netherlands,demand_power,14463000.0
2019-01-19 16:00:00,netherlands,demand_power,15615000.0
2019-01-19 17:00:00,netherlands,demand_power,15453000.0
2019-01-19 18:00:00,netherlands,demand_power,14989000.0
2019-01-19 19:00:00,netherlands,demand_power,14376000.0
2019-01-19 20:00:00,netherlands,demand_power,13666000.0
2019-01-19 21:00:00,netherlands,demand_power,13057000.0
2019-01-19 22:00:00,netherlands,demand_power,12452000.0
2019-01-19 23:00:00,netherlands,demand_power,12019000.0
2019-01-20 00:00:00,netherlands,demand_power,11594000.0
2019-01-20 01:00:00,netherlands,demand_power,11306000.0
2019-01-20 02:00:00,netherlands,demand_power,11154000.0
2019-01-20 03:00:00,netherlands,demand_power,11127000.0
2019-01-20 04:00:00,netherlands,demand_power,11250000.0
2019-01-20 05:00:00,netherlands,demand_power,11539000.0
2019-01-20 06:00:00,netherlands,demand_power,12057000.0
2019-01-20 07:00:00,netherlands,demand_power,12744000.0
2019-01-20 08:00:00,netherlands,demand_power,13211000.0
2019-01-20 09:00:00,netherlands,demand_power,13234000.0
2019-01-20 10:00:00,netherlands,demand_power,13064000.0
2019-01-20 11:00:00,netherlands,demand_power,12980000.0
2019-01-20 12:00:00,netherlands,demand_power,12870000.0
2019-01-20 13:00:00,netherlands,demand_power,12921000.0
2019-01-20 14:00:00,netherlands,demand_power,13203000.0
2019-01-20 15:00:00,netherlands,demand_power,13823000.0
2019-01-20 16:00:00,netherlands,demand_power,15145000.0
2019-01-20 17:00:00,netherlands,demand_power,15286000.0
2019-01-20 18:00:00,netherlands,demand_power,14938000.0
2019-01-20 19:00:00,netherlands,demand_power,14456000.0
2019-01-20 20:00:00,netherlands,demand_power,13822000.0
2019-01-20 21:00:00,netherlands,demand_power,13143000.0
2019-01-20 22:00:00,netherlands,demand_power,12351000.0
2019-01-20 23:00:00,netherlands,demand_power,11932000.0
2019-01-21 00:00:00,netherlands,demand_power,11680000.0
2019-01-21 01:00:00,netherlands,demand_power,11528000.0
2019-01-21 02:00:00,netherlands,demand_power,11557000.0
2019-01-21 03:00:00,netherlands,demand_power,11717000.0
2019-01-21 04:00:00,netherlands,demand_power,12320000.0
2019-01-21 05:00:00,netherlands,demand_power,13854000.0
2019-01-21 06:00:00,netherlands,demand_power,15928000.0
2019-01-21 07:00:00,netherlands,demand_power,17198000.0
2019-01-21 08:00:00,netherlands,demand_power,17262000.0
2019-01-21 09:00:00,netherlands,demand_power,16780000.0
2019-01-21 10:00:00,netherlands,demand_power,16342000.0
2019-01-21 11:00:00,netherlands,demand_power,15897000.0
2019-01-21 12:00:00,netherlands,demand_power,15921000.0
2019-01-21 13:00:00,netherlands,demand_power,16086000.0
2019-01-21 14:00:00,netherlands,demand_power,16520000.0
2019-01-21 15:00:00,netherlands,demand_power,16897000.0
2019-01-21 16:00:00,netherlands,demand_power,17706000.0
2019-01-21 17:00:00,netherlands,demand_power,17232000.0
2019-01-21 18:00:00,netherlands,demand_power,16667000.0
2019-01-21 19:00:00,netherlands,demand_power,15931000.0
2019-01-21 20:00:00,netherlands,demand_power,15039000.0
2019-01-21 21:00:00,netherlands,demand_power,13989000.0
2019-01-21 22:00:00,netherlands,demand_power,13072000.0
2019-01-21 23:00:00,netherlands,demand_power,12439000.0
2019-01-22 00:00:00,netherlands,demand_power,12071000.0
2019-01-22 01:00:00,netherlands,demand_power,11856000.0
2019-01-22 02:00:00,netherlands,demand_power,11831000.0
2019-01-22 03:00:00,netherlands,demand_power,11942000.0
2019-01-22 04:00:00,netherlands,demand_power,12417000.0
2019-01-22 05:00:00,netherlands,demand_power,13871000.0
2019-01-22 06:00:00,netherlands,demand_power,15932000.0
2019-01-22 07:00:00,netherlands,demand_power,17165000.0
2019-01-22 08:00:00,netherlands,demand_power,17428000.0
2019-01-22 09:00:00,netherlands,demand_power,17403000.0
2019-01-22 10:00:00,netherlands,demand_power,17481000.0
2019-01-22 11:00:00,netherlands,demand_power,17486000.0
2019-01-22 12:00:00,netherlands,demand_power,17625000.0
2019-01-22 13:00:00,netherlands,demand_power,17617000.0
2019-01-22 14:00:00,netherlands,demand_power,17509000.0
2019-01-22 15:00:00,netherlands,demand_power,17479000.0
2019-01-22 16:00:00,netherlands,demand_power,18020000.0
2019-01-22 17:00:00,netherlands,demand_power,17433000.0
2019-01-22 18:00:00,netherlands,demand_power,16873000.0
2019-01-22 19:00:00,netherlands,demand_power,16095000.0
2019-01-22 20:00:00,netherlands,demand_power,15144000.0
2019-01-22 21:00:00,netherlands,demand_power,14126000.0
2019-01-22 22:00:00,netherlands,demand_power,13233000.0
2019-01-22 23:00:00,netherlands,demand_power,12609000.0
2019-01-23 00:00:00,netherlands,demand_power,12218000.0
2019-01-23 01:00:00,netherlands,demand_power,11945000.0
2019-01-23 02:00:00,netherlands,demand_power,11846000.0
2019-01-23 03:00:00,netherlands,demand_power,11973000.0
2019-01-23 04:00:00,netherlands,demand_power,12472000.0
2019-01-23 05:00:00,netherlands,demand_power,13828000.0
2019-01-23 06:00:00,netherlands,demand_power,15920000.0
2019-01-23 07:00:00,netherlands,demand_power,17146000.0
2019-01-23 08:00:00,netherlands,demand_power,17536000.0
2019-01-23 09:00:00,netherlands,demand_power,17440000.0
2019-01-23 10:00:00,netherlands,demand_power,17248000.0
2019-01-23 11:00:00,netherlands,demand_power,16884000.0
2019-01-23 12:00:00,netherlands,demand_power,17132000.0
2019-01-23 13:00:00,netherlands,demand_power,17220000.0
2019-01-23 14:00:00,netherlands,demand_power,17260000.0
2019-01-23 15:00:00,netherlands,demand_power,17402000.0
2019-01-23 16:00:00,netherlands,demand_power,17986000.0
2019-01-23 17:00:00,netherlands,demand_power,17348000.0
2019-01-23 18:00:00,netherlands,demand_power,16718000.0
2019-01-23 19:00:00,netherlands,demand_power,15938000.0
2019-01-23 20:00:00,netherlands,demand_power,15115000.0
2019-01-23 21:00:00,netherlands,demand_power,14130000.0
2019-01-23 22:00:00,netherlands,demand_power,13269000.0
2019-01-23 23:00:00,netherlands,demand_power,12632000.0
2019-01-24 00:00:00,netherlands,demand_power,12273000.0
2019-01-24 01:00:00,netherlands,demand_power,12017000.0
2019-01-24 02:00:00,netherlands,demand_power,11929000.0
2019-01-24 03:00:00,netherlands,demand_power,12039000.0
2019-01-24 04:00:00,netherlands,demand_power,12578000.0
2019-01-24 05:00:00,netherlands,demand_power,13964000.0
2019-01-24 06:00:00,netherlands,demand_power,16015000.0
2019-01-24 07:00:00,netherlands,demand_power,17217000.0
2019-01-24 08:00:00,netherlands,demand_power,17604000.0
2019-01-24 09:00:00,netherlands,demand_power,17575000.0
2019-01-24 10:00:00,netherlands,demand_power,17412000.0
2019-01-24 11:00:00,netherlands,demand_power,17033000.0
2019-01-24 12:00:00,netherlands,demand_power,17070000.0
2019-01-24 13:00:00,netherlands,demand_power,17223000.0
2019-01-24 14:00:00,netherlands,demand_power,17275000.0
2019-01-24 15:00:00,netherlands,demand_power,17393000.0
2019-01-24 16:00:00,netherlands,demand_power,17947000.0
2019-01-24 17:00:00,netherlands,demand_power,17454000.0
2019-01-24 18:00:00,netherlands,demand_power,16895000.0
2019-01-24 19:00:00,netherlands,demand_power,16136000.0
2019-01-24 20:00:00,netherlands,demand_power,15169000.0
2019-01-24 21:00:00,netherlands,demand_power,14225000.0
2019-01-24 22:00:00,netherlands,demand_power,13351000.0
2019-01-24 23:00:00,netherlands,demand_power,12753000.0
2019-01-25 00:00:00,netherlands,demand_power,12309000.0
2019-01-25 01:00:00,netherlands,demand_power,12096000.0
2019-01-25 02:00:00,netherlands,demand_power,11964000.0
2019-01-25 03:00:00,netherlands,demand_power,12061000.0
2019-01-25 04:00:00,netherlands,demand_power,12560000.0
2019-01-25 05:00:00,netherlands,demand_power,13915000.0
2019-01-25 06:00:00,netherlands,demand_power,15902000.0
2019-01-25 07:00:00,netherlands,demand_power,17188000.0
2019-01-25 08:00:00,netherlands,demand_power,17639000.0
2019-01-25 09:00:00,netherlands,demand_power,17699000.0
2019-01-25 10:00:00,netherlands,demand_power,17650000.0
2019-01-25 11:00:00,netherlands,demand_power,17493000.0
2019-01-25 12:00:00,netherlands,demand_power,17439000.0
2019-01-25 13:00:00,netherlands,demand_power,17347000.0
2019-01-25 14:00:00,netherlands,demand_power,17207000.0
2019-01-25 15:00:00,netherlands,demand_power,17296000.0
2019-01-25 16:00:00,netherlands,demand_power,17755000.0
2019-01-25 17:00:00,netherlands,demand_power,17059000.0
2019-01-25 18:00:00,netherlands,demand_power,16311000.0
2019-01-25 19:00:00,netherlands,demand_power,15471000.0
2019-01-25 20:00:00,netherlands,demand_power,14450000.0
2019-01-25 21:00:00,netherlands,demand_power,13602000.0
2019-01-25 22:00:00,netherlands,demand_power,12851000.0
2019-01-25 23:00:00,netherlands,demand_power,12290000.0
2019-01-26 00:00:00,netherlands,demand_power,11766000.0
2019-01-26 01:00:00,netherlands,demand_power,11428000.0
2019-01-26 02:00:00,netherlands,demand_power,11224000.0
2019-01-26 03:00:00,netherlands,demand_power,11188000.0
2019-01-26 04:00:00,netherlands,demand_power,11360000.0
2019-01-26 05:00:00,netherlands,demand_power,11911000.0
2019-01-26 06:00:00,netherlands,demand_power,12646000.0
2019-01-26 07:00:00,netherlands,demand_power,13725000.0
2019-01-26 08:00:00,netherlands,demand_power,14604000.0
2019-01-26 09:00:00,netherlands,demand_power,15114000.0
2019-01-26 10:00:00,netherlands,demand_power,15215000.0
2019-01-26 11:00:00,netherlands,demand_power,15086000.0
2019-01-26 12:00:00,netherlands,demand_power,14842000.0
2019-01-26 13:00:00,netherlands,demand_power,14663000.0
2019-01-26 14:00:00,netherlands,demand_power,14503000.0
2019-01-26 15:00:00,netherlands,demand_power,14642000.0
2019-01-26 16:00:00,netherlands,demand_power,15259000.0
2019-01-26 17:00:00,netherlands,demand_power,15013000.0
2019-01-26 18:00:00,netherlands,demand_power,14529000.0
2019-01-26 19:00:00,netherlands,demand_power,13900000.0
2019-01-26 20:00:00,netherlands,demand_power,13177000.0
2019-01-26 21:00:00,netherlands,demand_power,12676000.0
2019-01-26 22:00:00,netherlands,demand_power,12018000.0
2019-01-26 23:00:00,netherlands,demand_power,11582000.0
2019-01-27 00:00:00,netherlands,demand_power,11184000.0
2019-01-27 01:00:00,netherlands,demand_power,10887000.0
2019-01-27 02:00:00,netherlands,demand_power,10691000.0
2019-01-27 03:00:00,netherlands,demand_power,10677000.0
2019-01-27 04:00:00,netherlands,demand_power,10814000.0
2019-01-27 05:00:00,netherlands,demand_power,11150000.0
2019-01-27 06:00:00,netherlands,demand_power,11593000.0
2019-01-27 07:00:00,netherlands,demand_power,12367000.0
2019-01-27 08:00:00,netherlands,demand_power,13059000.0
2019-01-27 09:00:00,netherlands,demand_power,13586000.0
2019-01-27 10:00:00,netherlands,demand_power,14018000.0
2019-01-27 11:00:00,netherlands,demand_power,14275000.0
2019-01-27 12:00:00,netherlands,demand_power,14151000.0
2019-01-27 13:00:00,netherlands,demand_power,13948000.0
2019-01-27 14:00:00,netherlands,demand_power,13814000.0
2019-01-27 15:00:00,netherlands,demand_power,14038000.0
2019-01-27 16:00:00,netherlands,demand_power,14983000.0
2019-01-27 17:00:00,netherlands,demand_power,15079000.0
2019-01-27 18:00:00,netherlands,demand_power,14628000.0
2019-01-27 19:00:00,netherlands,demand_power,14163000.0
2019-01-27 20:00:00,netherlands,demand_power,13384000.0
2019-01-27 21:00:00,netherlands,demand_power,12813000.0
2019-01-27 22:00:00,netherlands,demand_power,12041000.0
2019-01-27 23:00:00,netherlands,demand_power,11625000.0
2019-01-28 00:00:00,netherlands,demand_power,11351000.0
2019-01-28 01:00:00,netherlands,demand_power,11200000.0
2019-01-28 02:00:00,netherlands,demand_power,11146000.0
2019-01-28 03:00:00,netherlands,demand_power,11310000.0
2019-01-28 04:00:00,netherlands,demand_power,11779000.0
2019-01-28 05:00:00,netherlands,demand_power,13247000.0
2019-01-28 06:00:00,netherlands,demand_power,15362000.0
2019-01-28 07:00:00,netherlands,demand_power,16713000.0
2019-01-28 08:00:00,netherlands,demand_power,16966000.0
2019-01-28 09:00:00,netherlands,demand_power,16988000.0
2019-01-28 10:00:00,netherlands,demand_power,16774000.0
2019-01-28 11:00:00,netherlands,demand_power,16406000.0
2019-01-28 12:00:00,netherlands,demand_power,16384000.0
2019-01-28 13:00:00,netherlands,demand_power,16296000.0
2019-01-28 14:00:00,netherlands,demand_power,16388000.0
2019-01-28 15:00:00,netherlands,demand_power,16737000.0
2019-01-28 16:00:00,netherlands,demand_power,17428000.0
2019-01-28 17:00:00,netherlands,demand_power,17152000.0
2019-01-28 18:00:00,netherlands,demand_power,16587000.0
2019-01-28 19:00:00,netherlands,demand_power,15795000.0
2019-01-28 20:00:00,netherlands,demand_power,14855000.0
2019-01-28 21:00:00,netherlands,demand_power,13916000.0
2019-01-28 22:00:00,netherlands,demand_power,12943000.0
2019-01-28 23:00:00,netherlands,demand_power,12416000.0
2019-01-29 00:00:00,netherlands,demand_power,12065000.0
2019-01-29 01:00:00,netherlands,demand_power,11831000.0
2019-01-29 02:00:00,netherlands,demand_power,11733000.0
2019-01-29 03:00:00,netherlands,demand_power,11812000.0
2019-01-29 04:00:00,netherlands,demand_power,12317000.0
2019-01-29 05:00:00,netherlands,demand_power,13729000.0
2019-01-29 06:00:00,netherlands,demand_power,15832000.0
2019-01-29 07:00:00,netherlands,demand_power,16945000.0
2019-01-29 08:00:00,netherlands,demand_power,16994000.0
2019-01-29 09:00:00,netherlands,demand_power,16604000.0
2019-01-29 10:00:00,netherlands,demand_power,16173000.0
2019-01-29 11:00:00,netherlands,demand_power,15596000.0
2019-01-29 12:00:00,netherlands,demand_power,15639000.0
2019-01-29 13:00:00,netherlands,demand_power,15823000.0
2019-01-29 14:00:00,netherlands,demand_power,16291000.0
2019-01-29 15:00:00,netherlands,demand_power,16726000.0
2019-01-29 16:00:00,netherlands,demand_power,17465000.0
2019-01-29 17:00:00,netherlands,demand_power,17152000.0
2019-01-29 18:00:00,netherlands,demand_power,16635000.0
2019-01-29 19:00:00,netherlands,demand_power,15899000.0
2019-01-29 20:00:00,netherlands,demand_power,14987000.0
2019-01-29 21:00:00,netherlands,demand_power,13974000.0
2019-01-29 22:00:00,netherlands,demand_power,13132000.0
2019-01-29 23:00:00,netherlands,demand_power,12545000.0
2019-01-30 00:00:00,netherlands,demand_power,12170000.0
2019-01-30 01:00:00,netherlands,demand_power,11920000.0
2019-01-30 02:00:00,netherlands,demand_power,11864000.0
2019-01-30 03:00:00,netherlands,demand_power,11967000.0
2019-01-30 04:00:00,netherlands,demand_power,12499000.0
2019-01-30 05:00:00,netherlands,demand_power,13876000.0
2019-01-30 06:00:00,netherlands,demand_power,15953000.0
2019-01-30 07:00:00,netherlands,demand_power,17198000.0
2019-01-30 08:00:00,netherlands,demand_power,17586000.0
2019-01-30 09:00:00,netherlands,demand_power,17452000.0
2019-01-30 10:00:00,netherlands,demand_power,17353000.0
2019-01-30 11:00:00,netherlands,demand_power,17122000.0
2019-01-30 12:00:00,netherlands,demand_power,17132000.0
2019-01-30 13:00:00,netherlands,demand_power,17130000.0
2019-01-30 14:00:00,netherlands,demand_power,17240000.0
2019-01-30 15:00:00,netherlands,demand_power,17425000.0
2019-01-30 16:00:00,netherlands,demand_power,18002000.0
2019-01-30 17:00:00,netherlands,demand_power,17390000.0
2019-01-30 18:00:00,netherlands,demand_power,16762000.0
2019-01-30 19:00:00,netherlands,demand_power,15954000.0
2019-01-30 20:00:00,netherlands,demand_power,15108000.0
2019-01-30 21:00:00,netherlands,demand_power,14178000.0
2019-01-30 22:00:00,netherlands,demand_power,13296000.0
2019-01-30 23:00:00,netherlands,demand_power,12671000.0
2019-01-31 00:00:00,netherlands,demand_power,12205000.0
2019-01-31 01:00:00,netherlands,demand_power,11946000.0
2019-01-31 02:00:00,netherlands,demand_power,11870000.0
2019-01-31 03:00:00,netherlands,demand_power,11939000.0
2019-01-31 04:00:00,netherlands,demand_power,12466000.0
2019-01-31 05:00:00,netherlands,demand_power,13922000.0
2019-01-31 06:00:00,netherlands,demand_power,15990000.0
2019-01-31 07:00:00,netherlands,demand_power,16862000.0
2019-01-31 08:00:00,netherlands,demand_power,17264000.0
2019-01-31 09:00:00,netherlands,demand_power,17412000.0
2019-01-31 10:00:00,netherlands,demand_power,17331000.0
2019-01-31 11:00:00,netherlands,demand_power,17177000.0
2019-01-31 12:00:00,netherlands,demand_power,17264000.0
2019-01-31 13:00:00,netherlands,demand_power,17214000.0
2019-01-31 14:00:00,netherlands,demand_power,17284000.0
2019-01-31 15:00:00,netherlands,demand_power,17414000.0
2019-01-31 16:00:00,netherlands,demand_power,17872000.0
2019-01-31 17:00:00,netherlands,demand_power,17435000.0
2019-01-31 18:00:00,netherlands,demand_power,16899000.0
2019-01-31 19:00:00,netherlands,demand_power,16136000.0
2019-01-31 20:00:00,netherlands,demand_power,15205000.0
2019-01-31 21:00:00,netherlands,demand_power,14148000.0
2019-01-31 22:00:00,netherlands,demand_power,13304000.0
2019-01-31 23:00:00,netherlands,demand_power,12680000.0
